Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
P25694	P40318	CDC48	SSM4		YI3299.01C|YI9905.18C	S000002284	S000001292	16179952:0007:LC|16179952:0006:LC|16179953:0007:LC|16179953:0004:LC
P25694	P43558	CDC48	OTU1			S000002284	S000001850	18719252:0018:HT|16427015:0004:LC|16427015:0018:LC|16427015:0096:LC
P25694	P47049	CDC48	UBX6		J1164	S000002284	S000003584	15258615:0018:LC|15258615:0004:LC|15258615:0007:LC|14755638:0018:LC
P25694	P53044	CDC48	UFD1			S000002284	S000003280	25215493:0071:LC|11733065:0004:LC|11733065:0018:LC|16179952:0004:LC|11733065:0019:LC|16179952:0006:LC|11805826:0004:LC|11805826:0676:LC|11805826:0007:LC
P25694	P53139	CDC48	P53139		G3070	S000002284	S000003076	18719252:0018:HT
P25694	P53899	CDC48	CUZ1		N1751	S000002284	S000005099	18719252:0018:HT
P25694	P54730	CDC48	UBX4		YM9916.06C	S000002284	S000004671	18719252:0018:HT|15258615:0096:LC|14755638:0018:LC|14755638:0004:LC|15258615:0004:LC|15258615:0007:LC|15258615:0018:LC
P25694	P54860	CDC48	UFD2		D1255	S000002284	S000002349	10089879:0096:LC|21807993:0004:LC|10089879:0018:LC|15652483:0018:LC|15652483:0004:LC|16427015:0401:LC|21807993:0007:LC|15652483:0019:LC|16427015:0004:LC|21282470:0004:LC|11805837:0007:LC|21282470:0018:LC|18719252:0018:HT|21807993:0096:LC|21807993:0018:LC|16427015:0096:LC
P25694	Q04228	CDC48	UBX2		YM9571.05	S000002284	S000004475	16873066:0676:LC|25215493:0071:LC|16919153:0007:LC|16179952:0004:LC|16179952:0006:LC|15258615:0004:LC|15258615:0018:LC|16873066:0029:LC|16179952:0007:LC|16919153:0004:LC|15258615:0007:LC
P25694	Q04311	CDC48	VMS1			S000002284	S000002456	11805826:0007:LC|21070972:0004:LC|11805826:0676:LC|21070972:0007:LC|11805826:0004:LC|21070972:0676:LC
P25694	Q05787	CDC48	HRD3			S000002284	S000004197	16873066:0029:LC|16619026:0004:LC|16873066:0676:LC|16619026:0007:LC|19696741:0007:LC|19696741:0004:LC
P25694	Q06682	CDC48	UBX5			S000002284	S000002738	22466964:0007:LC|15258615:0096:LC|22466964:0004:LC|15258615:0004:LC|15258615:0007:LC|15258615:0018:LC
P25694	Q08109	CDC48	HRD1			S000002284	S000005373	16873066:0029:LC|16873066:0004:LC|16179952:0004:LC|16179952:0007:LC|16619026:0004:LC|16619026:0007:LC|16873066:0676:LC
P25694	Q12743	CDC48	DFM1		D9461.2	S000002284	S000002819	16179952:0007:LC|18407841:0007:LC|18407841:0004:LC
P25694	Q99220	CDC48	YOS9		D4222	S000002284	S000002464	16873066:0676:LC|16873065:0004:LC|16873065:0007:LC|16873066:0029:LC
P25808	P37838	SPB4	NOP4			S000001894	S000005964	25877921:1356:LC|27077951:0018:LC|25877921:0397:LC|25877921:0018:LC
P25808	P47128	SPB4	EAF6		J1854	S000001894	S000003842	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P25846	P36118	MSH1	NTR2			S000001162	S000001730	22875988:0018:HT
P25846	P38236	MSH1	MUM2		YBR0514	S000001162	S000000261	22875988:0018:HT
P25846	P40061	MSH1	TSC11			S000001162	S000000895	22875988:0018:HT
P25846	P47175	MSH1	HMS2		J2204	S000001162	S000003908	22875988:0018:HT
P25846	Q03088	MSH1	SVL3		P7102.17	S000001162	S000005953	22875988:0018:HT
P25846	Q04477	MSH1	SPC24		YM9718.16C	S000001162	S000004723	22875988:0018:HT
P25846	Q07978	MSH1	Q07978			S000001162	S000004021	22875988:0018:HT
P25846	Q12374	MSH1	NCA2			S000001162	S000006359	22875988:0018:HT
P25847	P33122	MSH2	TYE7	O0935	O6233	S000005450	S000005871	22875988:0018:HT
P25847	P38920	MSH2	MLH1	O0935	YM8520.16	S000005450	S000004777	9545323:0401:LC|8066446:0096:LC|8805366:0019:LC|8066446:0404:LC|9545323:0019:LC
P25847	P39875	MSH2	EXO1	O0935	OR26.23	S000005450	S000005559	9207118:0004:LC|9207118:0019:LC|9826691:0004:LC|9826691:0018:LC|17602897:0018:LC|17720936:0018:LC|9207118:0007:LC|9207118:0018:LC|9111347:0019:LC
P25847	P42944	MSH2	GZF3	O0935	J0806	S000005450	S000003646	22875988:0018:HT
P25847	P53257	MSH2	TPC1	O0935		S000005450	S000003328	18467557:0111:HT|18467557:0090:HT
P25847	Q03782	MSH2	SNU56	O0935		S000005450	S000002648	18467557:0111:HT|18467557:0090:HT
P25847	Q03834	MSH2	MSH6	O0935	YD8557.04C	S000005450	S000002504	19282251:0018:LC|9545323:0401:LC|9374523:0018:LC|8816473:0401:LC|16214425:0415:LC|8723353:0401:LC|11062484:0401:LC|12820877:0401:LC|15811858:0401:LC|8600025:0019:LC|8816473:0091:LC|24811092:0401:LC|17996701:0401:LC|18955167:0401:LC|20089866:0401:LC|9545323:0019:LC|11805837:0004:LC|23267104:0946:LC|16214425:0096:LC|10480869:0401:LC|11805826:0004:LC|8816473:0006:LC|8600025:0401:LC|11805837:0007:LC|17720936:0018:LC|20357752:0401:LC|9819445:0401:LC|11805826:0676:LC|11805826:0007:LC
P25847	Q05471	MSH2	SWR1	O0935	D9651.6	S000005450	S000002742	18467557:0111:HT|18467557:0090:HT
P25847	Q06629	MSH2	HDA2	O0935		S000005450	S000002703	11805826:0676:LC|11805826:0004:LC|11805826:0007:LC|22875988:0018:HT
P26188	P33202	MGT1	UFD4	D1204	YKL162	S000002359	S000001493	19164530:0004:LC|19164530:0096:LC|19164530:0007:LC|21076411:0415:LC
P26263	Q12734	PDC6	CSR2		YP9367.10	S000003319	S000006234	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26309	P26309	CDC20	CDC20			S000003084	S000003084	22940250:0415:LC|22079111:0415:LC
P26309	P26449	CDC20	BUB3		OR26.16	S000003084	S000005552	15879521:0401:LC|11726501:0007:LC|11726501:0004:LC|15879521:0071:LC
P26309	P30283	CDC20	CLB5		P9642.8	S000003084	S000006324	26573515:0415:LC|23751495:0415:LC
P26309	P34244	CDC20	HSL1		YKL453	S000003084	S000001584	11562348:0004:LC|11562348:0019:LC|10848588:0004:LC|11562348:0096:LC|28189585:0018:LC|10848588:0019:LC|10848588:0018:LC
P26309	P35209	CDC20	SPT21		YM8010.09	S000003084	S000004791	17634282:0018:HT
P26309	P40316	CDC20	PDS1		YD9727.08C	S000003084	S000002520	11553328:0018:LC|12574115:0415:LC|11553328:0096:LC|15797379:0415:LC|22940250:0415:LC|11566880:0004:LC|23751495:0415:LC|19475395:0415:LC|11566880:0019:LC|18498748:0415:LC|22079111:0415:LC|18552837:0415:LC|24225956:0415:LC|11553328:0004:LC
P26309	P40957	CDC20	MAD1			S000003084	S000003054	9461437:0018:LC|10848588:0018:LC
P26309	P40958	CDC20	MAD2		J1256	S000003084	S000003567	15879521:0007:LC|16818718:0004:LC|10704439:0006:LC|15879521:0401:LC|11726501:0007:LC|15879521:0004:LC|16818718:0096:LC|9461437:0019:LC|10688190:0397:HT|10688190:0018:HT|17634282:0018:HT|9461437:0018:LC|16818718:0401:LC|9461437:0004:LC|28189585:0018:LC|10848588:0018:LC
P26309	P41695	CDC20	BUB1		G7542	S000003084	S000003420	17634282:0018:HT|11726501:0071:LC|10704439:0018:LC
P26309	P47074	CDC20	MAD3		J1341	S000003084	S000003550	11805837:0004:LC|15879521:0007:LC|15879521:0401:LC|11726501:0007:LC|9461437:0004:LC|28189585:0018:LC|10704439:0019:LC|10704439:0004:LC|10704439:0018:LC|9461437:0018:LC|10704439:0006:LC|10704439:0007:LC|10848588:0018:LC|11805837:0007:LC
P26321	Q04212	RPL5	ARA2	LPI14W	YM9532.06C	S000006052	S000004644	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26321	Q07395	RPL5	SYO1	LPI14W		S000006052	S000002221	23118189:0018:LC|10688190:0397:HT|23118189:0004:LC|10688190:0018:HT
P26321	Q08746	RPL5	RRS1	LPI14W		S000006052	S000005820	16100378:0018:LC|16100378:0004:LC|17938242:0401:LC|16100378:0096:LC|17938242:0004:LC
P26343	P26343	DAL80	DAL80			S000001742	S000001742	18719252:0018:HT|9791119:0018:LC
P26343	P32337	DAL80	PSE1		YM9952.10C	S000001742	S000004925	18719252:0018:HT
P26343	P32502	DAL80	GCD7		L8003.17	S000001742	S000004282	18719252:0018:HT
P26343	P33339	DAL80	TFC4			S000001742	S000003279	18719252:0018:HT
P26343	P38302	DAL80	NTC20		YBR1316	S000001742	S000000392	18719252:0018:HT
P26343	P38784	DAL80	VMA22			S000001742	S000001102	11283351:0018:HT|11283351:0399:HT|10655498:0018:LC|11283351:0398:HT
P26343	P38863	DAL80	SPC97			S000001742	S000001215	17634282:0018:HT
P26343	P39724	DAL80	AIM1			S000001742	S000000044	18719252:0018:HT
P26343	P39955	DAL80	SAP1			S000001742	S000000849	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26343	P40014	DAL80	SPC25			S000001742	S000000820	17634282:0018:HT
P26343	P40204	DAL80	SMX2		YFL017BW	S000001742	S000002965	18719252:0018:HT
P26343	P46948	DAL80	SKI6		G7587	S000001742	S000003427	18719252:0018:HT
P26343	P47069	DAL80	MPS3		J1310|J1315|YJL018W	S000001742	S000003556	17634282:0018:HT
P26343	P53314	DAL80	CPD1			S000001742	S000003479	18719252:0018:HT
P26343	P53973	DAL80	HDA1		N2819	S000001742	S000004966	11283351:0018:HT|18719252:0018:HT|11283351:0399:HT|11283351:0398:HT
P26343	P89105	DAL80	CTR9			S000001742	S000005505	18719252:0018:HT
P26343	Q02732	DAL80	CTF19		LPB13W	S000001742	S000005939	17634282:0018:HT
P26343	Q04411	DAL80	URC2			S000001742	S000002928	11283351:0018:HT|18719252:0018:HT|11283351:0399:HT|11283351:0398:HT
P26343	Q06411	DAL80	SPP382			S000001742	S000004416	18719252:0018:HT|14690591:0018:LC|14690591:0397:LC
P26343	Q07732	DAL80	ADY3			S000001742	S000002398	18719252:0018:HT
P26343	Q12156	DAL80	AIM7		D4245	S000001742	S000002470	18719252:0018:HT
P26343	Q12161	DAL80	PSH1		O1263	S000001742	S000005415	18719252:0018:HT
P26343	Q12208	DAL80	USB1		L3127	S000001742	S000004122	18719252:0018:HT
P26343	Q12318	DAL80	PSY3		L8039.17	S000001742	S000004368	11283351:0018:HT|11283351:0399:HT|10655498:0018:LC|11283351:0398:HT
P26364	P36108	ADK2	DID4			S000000972	S000001485	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26364	P53168	ADK2	DUO1			S000000972	S000003029	18467557:0111:HT|18467557:0090:HT
P26448	P38785	BUB2	GIC1	YM9796.08C		S000004659	S000001103	14734533:0018:LC|11489916:0018:HT|10688190:0397:HT|14734533:0096:LC|10688190:0018:HT|14690591:0397:LC
P26448	P38987	BUB2	TEM1	YM9796.08C		S000004659	S000004529	12048186:0415:LC|12048186:0401:LC|14734533:0096:LC|14734533:0007:LC|16682821:0415:LC
P26448	P40087	BUB2	DDI1	YM9796.08C		S000004659	S000000945	11283351:0018:HT|11283351:0399:HT|10688190:0397:HT|11283351:0398:HT|10688190:0018:HT
P26448	P47113	BUB2	BFA1	YM9796.08C	J1667	S000004659	S000003814	18719252:0018:HT|18667533:0018:LC|22253605:0018:LC|16449187:0007:LC|27159239:0055:LC
P26448	P48238	BUB2	P48238	YM9796.08C	G6661	S000004659	S000003385	10688190:0397:HT|10688190:0018:HT
P26448	Q06648	BUB2	GIC2	YM9796.08C	D9740.18	S000004659	S000002717	10688190:0018:HT|14690591:0397:LC
P26449	P26449	BUB3	BUB3	OR26.16	OR26.16	S000005552	S000005552	15544799:0114:LC
P26449	P40957	BUB3	MAD1	OR26.16		S000005552	S000003054	11726501:0007:LC|10837255:0004:LC|11726501:0004:LC|10837255:0006:LC|10837255:0007:LC
P26449	P40958	BUB3	MAD2	OR26.16	J1256	S000005552	S000003567	11726501:0007:LC|11726501:0004:LC|15879521:0071:LC|15879521:0007:LC
P26449	P41695	BUB3	BUB1	OR26.16	G7542	S000005552	S000003420	17227844:0114:LC|10837255:0007:LC|7969164:0004:LC|24066227:0114:LC|20489023:0007:LC|11283351:0398:HT|10837255:0006:LC|10704439:0018:LC|10688190:0018:HT|23267104:0946:LC|17634282:0018:HT|20489023:0004:LC|12221113:0018:LC|12221113:0004:LC|18719252:0018:HT|7969164:0415:LC|11283351:0018:HT|10837255:0004:LC|11283351:0399:HT|7969164:0019:LC|17227844:0065:LC|7969164:0096:LC|11726501:0071:LC
P26449	P47074	BUB3	MAD3	OR26.16	J1341	S000005552	S000003550	18719252:0018:HT|17227844:0071:LC|17227844:0114:LC|15879521:0071:LC|10704439:0004:LC|11726501:0007:LC|20498086:0114:LC|17227844:0028:LC|17227844:0096:LC|10704439:0019:LC|17227844:0065:LC|10704439:0018:LC|10704439:0007:LC|10704439:0006:LC|10688190:0397:HT|10704439:0096:LC|10688190:0018:HT
P26449	Q12063	BUB3	NUS1	OR26.16	D1239	S000005552	S000002352	10688190:0018:HT
P26570	P26570	PPZ1	PPZ1	YM9571.02C	YM9571.02C	S000004478	S000004478	18467557:0111:HT|18467557:0090:HT
P26570	P32605	PPZ1	MUD1	YM9571.02C	YBR0915	S000004478	S000000323	9207794:0018:HT
P26570	P35735	PPZ1	SFK1	YM9571.02C	YKL303	S000004478	S000001534	18467557:0111:HT|18467557:0090:HT
P26570	P36024	PPZ1	SIS2	YM9571.02C		S000004478	S000001780	26514574:0071:LC|18719252:0018:HT|26514574:0096:LC|20489023:0007:LC|18467557:0111:HT|18467557:0090:HT|20489023:0004:LC|9636153:0004:LC|9636153:0401:LC|22615397:0090:LC
P26570	P36027	PPZ1	MID2	YM9571.02C	L8543.19	S000004478	S000004324	18467557:0111:HT|18467557:0090:HT
P26570	P36076	PPZ1	CAB3	YM9571.02C		S000004478	S000001571	18467557:0111:HT|18467557:0090:HT|20489023:0007:LC|20489023:0004:LC
P26570	P38295	PPZ1	EHT1	YM9571.02C	YBR1239	S000004478	S000000381	18467557:0111:HT|18467557:0090:HT
P26570	P38992	PPZ1	SUR2	YM9571.02C	D9740.8	S000004478	S000002705	18467557:0111:HT|18467557:0090:HT
P26570	P40463	PPZ1	VHS2	YM9571.02C		S000004478	S000001397	18467557:0111:HT|18467557:0090:HT
P26570	P43587	PPZ1	YPI1	YM9571.02C		S000004478	S000001899	20489023:0007:LC|20489023:0004:LC|10790385:0018:LC|14690591:0018:LC|14690591:0397:LC
P26570	P47154	PPZ1	STE24	YM9571.02C	J2032	S000004478	S000003878	18467557:0111:HT|18467557:0090:HT|22615397:0090:LC
P26570	P50276	PPZ1	MUP1	YM9571.02C		S000004478	S000003287	18467557:0111:HT|18467557:0090:HT
P26570	P53045	PPZ1	ERG25	YM9571.02C		S000004478	S000003292	18467557:0111:HT|18467557:0090:HT|22615397:0090:LC
P26570	P53337	PPZ1	ERV29	YM9571.02C		S000004478	S000003516	18467557:0111:HT|18467557:0090:HT|22615397:0090:LC
P26570	P53390	PPZ1	MEP3	YM9571.02C	P9659.14	S000004478	S000006342	18467557:0111:HT|18467557:0090:HT
P26570	P54837	PPZ1	ERV25	YM9571.02C	YM9571.06	S000004478	S000004473	18467557:0111:HT|18467557:0090:HT
P26570	Q00916	PPZ1	SNP1	YM9571.02C		S000004478	S000001323	9207794:0018:HT
P26570	Q02774	PPZ1	SHR3	YM9571.02C	D1022	S000004478	S000002371	18467557:0111:HT|18467557:0090:HT
P26570	Q02785	PPZ1	PDR12	YM9571.02C	LPE14C	S000004478	S000005979	18467557:0111:HT|18467557:0090:HT
P26570	Q02795	PPZ1	SWP1	YM9571.02C	YM9375.19	S000004478	S000004757	18467557:0111:HT|18467557:0090:HT
P26570	Q03653	PPZ1	EFR3	YM9571.02C	YM8261.06C	S000004478	S000004825	18467557:0111:HT|18467557:0090:HT
P26570	Q04383	PPZ1	PLM2	YM9571.02C		S000004478	S000002909	18467557:0111:HT|18467557:0090:HT
P26570	Q08438	PPZ1	VHS3	YM9571.02C	YOR29-05	S000004478	S000005580	20489023:0007:LC|18467557:0111:HT|18467557:0090:HT|20489023:0004:LC
P26570	Q08967	PPZ1	FLC1	YM9571.02C		S000004478	S000006142	18467557:0111:HT|18467557:0090:HT
P26570	Q12230	PPZ1	LSP1	YM9571.02C		S000004478	S000005925	18467557:0111:HT|18467557:0090:HT
P26570	Q12256	PPZ1	TPO4	YM9571.02C	O5440	S000004478	S000005799	18467557:0111:HT|18467557:0090:HT
P26570	Q12335	PPZ1	PST2	YM9571.02C	D3422|YD9673.02C	S000004478	S000002439	18467557:0111:HT|18467557:0090:HT
P26570	Q99271	PPZ1	NHA1	YM9571.02C	L3149|L9606.4	S000004478	S000004128	18467557:0111:HT|18467557:0090:HT
P26725	Q06406	YUR1	LSM6	J0657	D9481.18	S000003675	S000002786	10900456:0018:HT
P26754	P26755	RFA2	RFA3	N0368	J0506	S000005256	S000003709	18719252:0018:HT|8910442:0027:LC|18342608:0018:LC
P26754	P32581	RFA2	IME2	N0368	J0817	S000005256	S000003642	16294044:0415:LC|14634024:0415:LC
P26754	P38111	RFA2	MEC1	N0368	YBR1012	S000005256	S000000340	16148046:0018:LC|23355394:0415:LC|20489023:0007:LC|12967660:0415:LC|16148046:0004:LC|14642562:0004:LC|18922789:0415:LC|20489023:0004:LC|16118184:0415:LC|14642562:0415:LC|11000264:0045:LC
P26783	P47135	RPS5	JSN1	J2045	J1890	S000003884	S000003851	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26786	P57743	RPS7A	LSM3	YOR3177W		S000005622	S000006434	10900456:0018:HT
P26786	Q04779	RPS7A	RCO1	YOR3177W	YM9916.14	S000005622	S000004680	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26793	P32366	RAD27	VMA6	YKL510	L9324.8	S000001596	S000004439	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26793	P33420	RAD27	NIP100	YKL510		S000001596	S000006095	22875988:0018:HT
P26793	P47135	RAD27	JSN1	YKL510	J1890	S000001596	S000003851	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P26793	Q06208	RAD27	RIF2	YKL510		S000001596	S000004445	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27344	P40556	DPB3	YIA6	YBR2015		S000000482	S000001268	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27344	P47135	DPB3	JSN1	YBR2015	J1890	S000000482	S000003851	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27344	Q02336	DPB3	ADA2	YBR2015	D9461.33	S000000482	S000002856	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27344	Q03532	DPB3	HAS1	YBR2015		S000000482	S000004903	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27344	Q03702	DPB3	CCE1	YBR2015	YKL164	S000000482	S000001494	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27344	Q04603	DPB3	DPB4	YBR2015		S000000482	S000002528	18719252:0018:HT|11805826:0004:LC|10878005:0004:LC|10878005:0018:LC|11805826:0676:LC|10878005:0096:LC|11805826:0007:LC
P27344	Q06263	DPB3	VTA1	YBR2015		S000000482	S000004171	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27351	P40537	APL1	ULP2	J1422		S000003765	S000001293	23403034:0090:HT
P27351	P42223	APL1	SBE2	J1422	D9476.7	S000003765	S000002759	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27351	Q02724	APL1	ULP1	J1422	LPB11C	S000003765	S000005941	23403034:0090:HT
P27351	Q12186	APL1	MSL5	J1422	L2949	S000003765	S000004106	9207794:0018:HT
P27351	Q99186	APL1	APM4	J1422	O1210	S000003765	S000005423	25346786:0018:LC|10564262:0007:LC|10564262:0019:LC|10564262:0004:LC
P27472	P27472	GSY2	GSY2	L8479.8	L8479.8	S000004248	S000004248	18467557:0111:HT|21835915:0114:LC|20876143:0114:LC|11283351:0018:HT|11283351:0399:HT|PDB_5UW4:0114:LC|PDB_5SUK:0114:LC|11283351:0398:HT|PDB_5UW0:0114:LC|22615397:0090:LC|PDB_5UX7:0114:LC|27935293:0114:LC|PDB_5UW1:0114:LC|18467557:0090:HT
P27472	P32502	GSY2	GCD7	L8479.8	L8003.17	S000004248	S000004282	18719252:0018:HT
P27472	P32598	GSY2	GLC7	L8479.8		S000004248	S000000935	11805837:0004:LC|11805837:0007:LC|20489023:0004:LC|20489023:0007:LC
P27472	P36143	GSY2	GLG1	L8479.8		S000004248	S000001766	18467557:0090:HT|18467557:0111:HT|28183979:0111:LC
P27472	P38009	GSY2	ADE17	L8479.8	YM8564.02C	S000004248	S000004727	18467557:0111:HT|18467557:0090:HT
P27472	P38147	GSY2	CHK1	L8479.8	YBR1742	S000004248	S000000478	10688190:0397:HT|10688190:0018:HT
P27472	P39940	GSY2	RSP5	L8479.8	SYGP-ORF41	S000004248	S000000927	16606443:0089:HT
P27472	P40187	GSY2	PIG2	L8479.8		S000004248	S000001307	20489023:0007:LC|20489023:0004:LC|9046081:0018:LC
P27472	P40454	GSY2	RRD1	L8479.8		S000004248	S000001415	18719252:0018:HT
P27472	P47011	GSY2	GLG2	L8479.8	J0663	S000004248	S000003673	18719252:0018:HT|11283351:0018:HT|11283351:0399:HT|8524228:0018:LC|11283351:0398:HT|9046081:0018:LC|9584169:0018:LC
P27472	P53124	GSY2	PCL10	L8479.8	G2838	S000004248	S000003102	10490639:0096:LC|10490639:0019:LC|10490639:0071:LC|20489023:0004:LC|10490639:0415:LC|10490639:0004:LC|20489023:0007:LC|9584169:0018:LC
P27472	Q06625	GSY2	GDB1	L8479.8		S000004248	S000006388	18467557:0111:HT|18467557:0090:HT
P27476	P28007	NSR1	GAR1	G7001		S000003391	S000001131	18467557:0111:HT|18467557:0090:HT
P27476	P38074	NSR1	HMT1	G7001	YBR0320	S000003391	S000000238	26081071:0415:LC|12756332:0415:LC
P27476	P38590	NSR1	MSG5	G7001	N2480|YNL2480W	S000003391	S000004998	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27476	P39743	NSR1	RVS167	G7001	D9509.8	S000003391	S000002796	19841731:0398:HT|19841731:0018:HT
P27476	Q12460	NSR1	NOP56	G7001	L8167.9	S000003391	S000004187	14759368:0004:LC|14759368:0007:LC|29054886:0397:LC
P27514	P38147	PHO91	CHK1	N2052	YBR1742	S000005296	S000000478	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27514	P38264	PHO91	PHO88	N2052	YBR0835	S000005296	S000000310	16093310:0090:HT|16093310:0112:HT
P27514	P38286	PHO91	IFA38	N2052	YBR1209	S000005296	S000000363	16093310:0090:HT|16093310:0112:HT
P27514	P38843	PHO91	CHS7	N2052		S000005296	S000001184	16093310:0090:HT|16093310:0112:HT
P27514	Q06208	PHO91	RIF2	N2052		S000005296	S000004445	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	P27515	URK1	URK1	N2050	N2050	S000005295	S000005295	11283351:0018:HT|18719252:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	P32502	URK1	GCD7	N2050	L8003.17	S000005295	S000004282	18719252:0018:HT
P27515	P32569	URK1	SRB4	N2050		S000005295	S000000824	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	P35729	URK1	NUP120	N2050	YKL313|YKL314	S000005295	S000001540	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	P36086	URK1	P36086	N2050		S000005295	S000001554	18719252:0018:HT
P27515	P38987	URK1	TEM1	N2050		S000005295	S000004529	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	P47115	URK1	P47115	N2050	J1710	S000005295	S000003817	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	P53249	URK1	P53249	N2050		S000005295	S000003311	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	P53939	URK1	NIS1	N2050	N2337	S000005295	S000005022	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	Q07732	URK1	ADY3	N2050		S000005295	S000002398	11283351:0018:HT|18719252:0018:HT|11283351:0399:HT|11283351:0398:HT
P27515	Q12084	URK1	DAS2	N2050	PZE232	S000005295	S000002427	18719252:0018:HT|11283351:0018:HT|11283351:0399:HT|11283351:0398:HT|20489023:0004:LC|10688190:0397:HT|20489023:0007:LC|10688190:0018:HT
P27515	Q12306	URK1	SMT3	N2050	D9719.15	S000005295	S000002918	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27614	P32527	CPS1	ZUO1	J0510		S000003708	S000003517	11283351:0018:HT|11283351:0399:HT|11283351:0398:HT
P27614	P39940	CPS1	RSP5	J0510	SYGP-ORF41	S000003708	S000000927	19744925:0096:LC|17429078:0415:LC|19744925:0004:LC|19744925:0415:LC
P27616	Q02724	ADE1	ULP1		LPB11C	S000000070	S000005941	23403034:0090:HT
P27636	P38987	CDC15	TEM1			S000000072	S000004529	11805837:0004:LC|12628189:0004:LC|11290702:0004:LC|12628189:0007:LC|11290702:0018:LC|10929710:0004:LC|11959999:0018:LC|11290702:0019:LC|11959999:0004:LC|11805837:0007:LC|10929710:0019:LC
P27636	Q00684	CDC15	CDC14			S000000072	S000001924	10744974:0415:LC|11267871:0415:LC|10837230:0415:LC|10744974:0045:LC|10744974:0004:LC
P27637	P27637	BUD14	BUD14	FUN2	FUN2	S000000069	S000000069	24828508:0071:LC|11805826:0007:LC
P27637	P28006	BUD14	GAC1	FUN2		S000000069	S000005704	19841731:0397:HT|19841731:0018:HT
P27637	P31787	BUD14	ACB1	FUN2		S000000069	S000003269	19841731:0397:HT|19841731:0018:HT
P27637	P32598	BUD14	GLC7	FUN2		S000000069	S000000935	16107882:0004:LC|16107882:0007:LC|20489023:0007:LC|15601868:0018:LC|20489023:0004:LC|15601868:0004:LC|16107882:0018:LC|10688190:0397:HT|10688190:0018:HT
P27637	P32944	BUD14	SWE1	FUN2	J0406	S000000069	S000003723	20489023:0007:LC|20489023:0004:LC|16319894:0415:LC
P27637	P33304	BUD14	AFR1	FUN2	D4471	S000000069	S000002492	19841731:0398:HT|19841731:0018:HT
P27637	P34758	BUD14	SCD5	FUN2		S000000069	S000005856	19841731:0398:HT|19841731:0018:HT
P27637	P35198	BUD14	MTH1	FUN2	D9954.12	S000000069	S000002685	19841731:0397:HT|19841731:0018:HT
P27637	P35688	BUD14	LRG1	FUN2		S000000069	S000002399	19841731:0398:HT|19841731:0018:HT
P27637	P36025	BUD14	P36025	FUN2	YOR29-13	S000000069	S000005588	19841731:0398:HT|19841731:0018:HT
P27637	P36155	BUD14	P36155	FUN2		S000000069	S000001783	19841731:0398:HT|19841731:0018:HT
P27637	P38126	BUD14	PCH2	FUN2	YBR1308	S000000069	S000000390	19841731:0397:HT|19841731:0018:HT
P27637	P38723	BUD14	COS8	FUN2		S000000069	S000001040	19841731:0397:HT|19841731:0018:HT
P27637	P38853	BUD14	KEL1	FUN2		S000000069	S000001201	25547157:0090:LC|24828508:0428:LC|24828508:0416:LC
P27637	P39960	BUD14	BEM2	FUN2		S000000069	S000000957	11805826:0004:LC|11805826:0676:LC|16107882:0018:LC|11805826:0007:LC
P27637	P40020	BUD14	FIR1	FUN2		S000000069	S000000834	19841731:0398:HT|19841731:0018:HT
P27637	P40036	BUD14	GIP2	FUN2		S000000069	S000000856	11743162:0397:HT|11743162:0018:HT
P27637	P40095	BUD14	P40095	FUN2		S000000069	S000000960	11743162:0397:HT|11743162:0018:HT
P27637	P40161	BUD14	RTT106	FUN2	N1346	S000000069	S000005150	19841731:0397:HT|19841731:0018:HT
P27637	P40187	BUD14	PIG2	FUN2		S000000069	S000001307	11743162:0397:HT|11743162:0018:HT
