Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
O74635	O74958	RPB9	MMI1	SPAPYUG7.04C	SPCC736.12C	SPAPYUG7.04C	SPCC736.12C	26771498:0018:HT
O74635	P08092	RPB9	RAN1	SPAPYUG7.04C	SPBC19C2.05	SPAPYUG7.04C	SPBC19C2.05	26771498:0018:HT
O74635	P79007	RPB9	HAP5	SPAPYUG7.04C	SPBC3B8.02	SPAPYUG7.04C	SPBC3B8.02	26771498:0018:HT
O74635	Q92349	RPB9	MUG79	SPAPYUG7.04C	SPAC6G9.04	SPAPYUG7.04C	SPAC6G9.04	26771498:0018:HT
O74635	Q9P6R7	RPB9	Q9P6R7	SPAPYUG7.04C	SPBC13E7.03C	SPAPYUG7.04C	SPBC13E7.03C	26771498:0018:HT
O74648	O74648	IAH1	IAH1	SPCC126.10	SPCC126.10	SPCC126.10	SPCC126.10	26771498:0018:HT
O74648	P49373	IAH1	TFS1	SPCC126.10	SPAC20H4.03C	SPCC126.10	SPAC20H4.03C	26771498:0018:HT
O74653	Q01112	POB1	CDC42	SPBC1289.04C	SPAC110.03	SPBC1289.04C	SPAC110.03	19710424:0018:LC|19710424:0004:LC|21899677:0018:LC|21401840:0018:LC|19710424:0096:LC
O74718	O74718	SUP35	SUP35	SPCC584.04	SPCC584.04	SPCC584.04	SPCC584.04	26771498:0018:HT
O74718	Q9USL5	SUP35	DOM34	SPCC584.04	SPCC18B5.06	SPCC584.04	SPCC18B5.06	10376874:0096:LC|9701287:0018:LC|9701287:0096:LC|10376874:0018:LC
O74738	O75001	SET10	MCM7	SPBC1709.13C	SPBC25D12.03C	SPBC1709.13C	SPBC25D12.03C	26771498:0018:HT
O74738	O94687	SET10	TAS3	SPBC1709.13C	SPBC83.03C	SPBC1709.13C	SPBC83.03C	26771498:0018:HT
O74738	Q92349	SET10	MUG79	SPBC1709.13C	SPAC6G9.04	SPBC1709.13C	SPAC6G9.04	26771498:0018:HT
O74747	O74747	RHP18	RHP18	SPBC1734.06	SPBC1734.06	SPBC1734.06	SPBC1734.06	23695164:0018:HT|26771498:0018:HT
O74747	P23566	RHP18	RHP6	SPBC1734.06	SPAC18B11.07C	SPBC1734.06	SPAC18B11.07C	26771498:0018:HT
O74751	Q09763	O74751	GEF1	SPBC1734.10C	SPAC24H6.09	SPBC1734.10C	SPAC24H6.09	26771498:0018:HT
O74761	O74761	PRI2	PRI2	SPBC17D11.06	SPBC17D11.06	SPBC17D11.06	SPBC17D11.06	26771498:0018:HT
O74762	Q9Y7Y6	RPN2	Q9Y7Y6	SPBC17D11.07C	SPBC342.04	SPBC17D11.07C	SPBC342.04	26771498:0018:HT
O74763	Q9P6P3	O74763	PPK15	SPBC17D11.08	SPAC1E11.03|SPAC823.03	SPBC17D11.08	SPAC823.03	26771498:0018:HT
O74767	Q96WV5	SEC28	Q96WV5	SPBC24C6.05	SPBPJ4664.04	SPBC24C6.05	SPBPJ4664.04	26771498:0018:HT
O74774	Q9UTI7	HBS1	Q9UTI7	SPBC25B2.01|SPBC2G5.08	SPAC15E1.04	SPBC25B2.01	SPAC15E1.04	26771498:0018:HT
O74774	Q9Y7J9	HBS1	MCP5	SPBC25B2.01|SPBC2G5.08	SPBC216.02	SPBC25B2.01	SPBC216.02	26771498:0018:HT
O74778	Q10149	BTB2	Q10149	SPBC25B2.06C	SPAC1D4.02C	SPBC25B2.06C	SPAC1D4.02C	26771498:0018:HT
O74790	O74821	GRX4	DRE2	SPBC26H8.06	SPBC337.10C	SPBC26H8.06	SPBC337.10C	26771498:0018:HT
O74790	Q10134	GRX4	FEP1	SPBC26H8.06	SPAC23E2.01	SPBC26H8.06	SPAC23E2.01	21531205:0004:LC|21421748:0004:LC|21421748:0018:LC|21531205:0055:LC|26771498:0018:HT
O74790	Q10425	GRX4	Q10425	SPBC26H8.06	SPAC25G10.08	SPBC26H8.06	SPAC25G10.08	26771498:0018:HT
O74790	Q12238	GRX4	UVI31	SPBC26H8.06	SPBC16E9.06C	SPBC26H8.06	SPBC16E9.06C	26771498:0018:HT|26771498:0090:HT
O74790	Q1MTN8	GRX4	Q1MTN8	SPBC26H8.06	SPBC16D10.01C	SPBC26H8.06	SPBC16D10.01C	26771498:0018:HT
O74790	Q9UTR1	GRX4	MMS19	SPBC26H8.06	SPAC1071.02	SPBC26H8.06	SPAC1071.02	26771498:0018:HT
O74792	O74792	SNF59	SNF59	SPBC26H8.09C	SPBC26H8.09C	SPBC26H8.09C	SPBC26H8.09C	26771498:0018:HT
O74802	O74846	EHD3	SEC6	SPBC2D10.09	SPCC1235.10C	SPBC2D10.09	SPCC1235.10C	26771498:0018:HT
O74802	P36601	EHD3	RHP51	SPBC2D10.09	SPAC644.14C	SPBC2D10.09	SPAC644.14C	26771498:0018:HT
O74802	Q09892	EHD3	STY1	SPBC2D10.09	SPAC24B11.06C	SPBC2D10.09	SPAC24B11.06C	23695164:0004:HT|23695164:0018:HT|26771498:0018:HT
O74802	Q10314	EHD3	Q10314	SPBC2D10.09	SPAC17G8.02	SPBC2D10.09	SPAC17G8.02	26771498:0018:HT
O74802	Q9Y7M1	EHD3	Q9Y7M1	SPBC2D10.09	SPBC725.04	SPBC2D10.09	SPBC725.04	23695164:0018:HT|26771498:0018:HT
O74803	Q10445	RHP23	RHP41	SPBC2D10.12	SPAC12B10.12C	SPBC2D10.12	SPAC12B10.12C	26771498:0018:HT
O74808	Q9P793	CLR1	MIT1	SPBC2D10.17	SPBP35G2.10	SPBC2D10.17	SPBP35G2.10	27105116:0114:LC|27105116:0096:LC|27105116:0004:LC
O74810	O94609	UBC1	PTR3	SPBC2D10.20	SPBC1604.21C|SPBC211.09	SPBC2D10.20	SPBC1604.21C	23416107:0415:LC|28162934:0415:LC
O74824	Q9P7I3	GTR1	MDV1	SPBC337.13C	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPBC337.13C	SPAC664.15	23695164:0018:HT|26771498:0018:HT
O74825	O94687	RPB4	TAS3	SPBC337.14	SPBC83.03C	SPBC337.14	SPBC83.03C	26771498:0018:HT
O74825	Q9P7I3	RPB4	MDV1	SPBC337.14	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPBC337.14	SPAC664.15	26771498:0018:HT
O74836	O74836	RPL101	RPL101	SPCC1183.08C	SPCC1183.08C	SPCC1183.08C	SPCC1183.08C	26771498:0018:HT
O74842	Q10172	FFT2	PAN1	SPCC1235.05C	SPAC25G10.09C|SPAC27F1.01C	SPCC1235.05C	SPAC25G10.09C	26771498:0018:HT
O74845	O74845	HIF2	HIF2	SPCC1235.09	SPCC1235.09	SPCC1235.09	SPCC1235.09	26771498:0018:HT
O74845	Q10369	HIF2	Q10369	SPCC1235.09	SPAC22E12.19|SPAC2E12.01	SPCC1235.09	SPAC22E12.19	26771498:0018:HT
O74846	O74939	SEC6	O74939	SPCC1235.10C	SPCC553.01C|SPCC736.01C	SPCC1235.10C	SPCC553.01C	26771498:0018:HT
O74846	O94236	SEC6	MOE1	SPCC1235.10C	SPAC637.07	SPCC1235.10C	SPAC637.07	26771498:0018:HT
O74846	O94332	SEC6	RRN11	SPCC1235.10C	SPBC725.17C	SPCC1235.10C	SPBC725.17C	26771498:0018:HT
O74846	O94494	SEC6	SIM4	SPCC1235.10C	SPBC18E5.03C	SPCC1235.10C	SPBC18E5.03C	26771498:0018:HT
O74846	P01129	SEC6	CDC10	SPCC1235.10C	SPBC336.12C	SPCC1235.10C	SPBC336.12C	26771498:0018:HT
O74846	P27574	SEC6	PYP1	SPCC1235.10C	SPAC26F1.10C	SPCC1235.10C	SPAC26F1.10C	26771498:0018:HT
O74846	P47979	SEC6	ZFS1	SPCC1235.10C	SPBC1718.07C	SPCC1235.10C	SPBC1718.07C	26771498:0018:HT
O74846	P49373	SEC6	TFS1	SPCC1235.10C	SPAC20H4.03C	SPCC1235.10C	SPAC20H4.03C	26771498:0018:HT
O74846	P87127	SEC6	ATP11	SPCC1235.10C	SPAC3A12.12	SPCC1235.10C	SPAC3A12.12	26771498:0018:HT
O74846	Q09763	SEC6	GEF1	SPCC1235.10C	SPAC24H6.09	SPCC1235.10C	SPAC24H6.09	26771498:0018:HT
O74846	Q09870	SEC6	Q09870	SPCC1235.10C	SPAC12G12.06C	SPCC1235.10C	SPAC12G12.06C	26771498:0018:HT
O74846	Q10106	SEC6	UTP11	SPCC1235.10C	SPAC18G6.06	SPCC1235.10C	SPAC18G6.06	26771498:0018:HT
O74846	Q10440	SEC6	EMI5	SPCC1235.10C	SPAC12B10.06C	SPCC1235.10C	SPAC12B10.06C	26771498:0018:HT
O74846	Q92349	SEC6	MUG79	SPCC1235.10C	SPAC6G9.04	SPCC1235.10C	SPAC6G9.04	26771498:0018:HT
O74846	Q9P6R8	SEC6	CWF24	SPCC1235.10C	SPBC13E7.02	SPCC1235.10C	SPBC13E7.02	26771498:0018:HT
O74846	Q9USP9	SEC6	Q9USP9	SPCC1235.10C	SPBC902.04	SPCC1235.10C	SPBC902.04	26771498:0018:HT
O74846	Q9USQ8	SEC6	Q9USQ8	SPCC1235.10C	SPBC577.11	SPCC1235.10C	SPBC577.11	26771498:0018:HT
O74846	Q9USZ5	SEC6	TRS20	SPCC1235.10C	SPBC11G11.04	SPCC1235.10C	SPBC11G11.04	26771498:0018:HT
O74846	Q9UT04	SEC6	Q9UT04	SPCC1235.10C	SPAP8A3.13C	SPCC1235.10C	SPAP8A3.13C	26771498:0018:HT
O74846	Q9UT50	SEC6	Q9UT50	SPCC1235.10C	SPAC821.03C	SPCC1235.10C	SPAC821.03C	26771498:0018:HT
O74846	Q9UTC6	SEC6	ISU1	SPCC1235.10C	SPAC227.13C	SPCC1235.10C	SPAC227.13C	26771498:0018:HT
O74846	Q9UTG8	SEC6	DAD2	SPCC1235.10C	SPAC1805.07C	SPCC1235.10C	SPAC1805.07C	26771498:0018:HT
O74846	Q9Y7J9	SEC6	MCP5	SPCC1235.10C	SPBC216.02	SPCC1235.10C	SPBC216.02	26771498:0018:HT
O74854	Q9Y709	POF6	SKP1	SPCC18.04	SPBC409.05	SPCC18.04	SPBC409.05	12511573:0096:LC|15147268:0006:LC|12511573:0018:LC|17016471:0018:LC
O74856	P87112	CAF1	NOT1	SPCC18.06C	SPAC20G8.06	SPCC18.06C	SPAC20G8.06	27851962:0401:LC|26771498:0018:HT
O74857	O74883	RPC53	RPC37	SPCC18.07	SPCC330.13	SPCC18.07	SPCC330.13	23695164:0018:HT|26771498:0018:HT|26771498:0090:HT
O74859	O74859	HNT3	HNT3	SPCC18.09C	SPCC18.09C	SPCC18.09C	SPCC18.09C	26007660:0114:LC|21984208:0114:LC
O74864	P17477	RPP0	RPP102	SPCC18.14C	SPBC3B9.13C	SPCC18.14C	SPBC3B9.13C	26771498:0018:HT
O74866	O74866	FMN1	FMN1	SPCC18.16C	SPCC18.16C	SPCC18.16C	SPCC18.16C	12595258:0114:LC
O74873	Q9UUI5	SEC231	SEC24	SPCC31H12.07|SPCC5E4.01	SPAC22F8.08	SPCC31H12.07	SPAC22F8.08	26771498:0018:HT
O74876	O74876	MUG135	MUG135	SPCC330.04C	SPCC330.04C	SPCC330.04C	SPCC330.04C	26771498:0018:HT|26771498:0090:HT
O74876	P28829	MUG135	BYR2	SPCC330.04C	SPBC1D7.05|SPBC2F12.01	SPCC330.04C	SPBC1D7.05	26771498:0018:HT
O74876	P87027	MUG135	SPG1	SPCC330.04C	SPAC1565.06C	SPCC330.04C	SPAC1565.06C	26771498:0018:HT
O74876	Q10319	MUG135	YAF9	SPCC330.04C	SPAC17G8.07	SPCC330.04C	SPAC17G8.07	26771498:0018:HT
O74876	Q9USS4	MUG135	Q9USS4	SPCC330.04C	SPBC557.02C	SPCC330.04C	SPBC557.02C	26771498:0018:HT
O74876	Q9Y7N0	MUG135	BDF1	SPCC330.04C	SPCC1450.02|SPCC191.13	SPCC330.04C	SPCC1450.02	26771498:0018:HT
O74881	P47943	BTB1	TIF1	SPCC330.11	SPAC1006.07	SPCC330.11	SPAC1006.07	26771498:0018:HT
O74886	O74886	O74886	O74886	SPCC576.02	SPCC576.02	SPCC576.02	SPCC576.02	26771498:0018:HT
O74886	P49373	O74886	TFS1	SPCC576.02	SPAC20H4.03C	SPCC576.02	SPAC20H4.03C	26771498:0018:HT
O74886	Q09921	O74886	Q09921	SPCC576.02	SPAC1F7.10	SPCC576.02	SPAC1F7.10	26771498:0018:HT
O74886	Q92368	O74886	RCD1	SPCC576.02	SPAC29B12.06C	SPCC576.02	SPAC29B12.06C	26771498:0018:HT
O74895	P78920	RPL15	P78920	SPCC576.11	SPBC2D10.11C	SPCC576.11	SPBC2D10.11C	26771498:0018:HT
O74909	O74909	MEU23	MEU23	SPCC613.11C	SPCC613.11C	SPCC613.11C	SPCC613.11C	26771498:0018:HT
O74909	O74994	MEU23	RNG3	SPCC613.11C	SPCC613.04C	SPCC613.11C	SPCC613.04C	26771498:0018:HT
O74909	O94441	MEU23	YPP1	SPCC613.11C	SPAC637.04	SPCC613.11C	SPAC637.04	26771498:0018:HT
O74909	P46595	MEU23	UBC4	SPCC613.11C	SPBC119.02	SPCC613.11C	SPBC119.02	26771498:0018:HT
O74909	P49373	MEU23	TFS1	SPCC613.11C	SPAC20H4.03C	SPCC613.11C	SPAC20H4.03C	26771498:0018:HT|26771498:0090:HT
O74909	P87027	MEU23	SPG1	SPCC613.11C	SPAC1565.06C	SPCC613.11C	SPAC1565.06C	26771498:0018:HT
O74909	Q09870	MEU23	Q09870	SPCC613.11C	SPAC12G12.06C	SPCC613.11C	SPAC12G12.06C	26771498:0018:HT
O74909	Q10160	MEU23	RMI1	SPCC613.11C	SPAC26A3.03C	SPCC613.11C	SPAC26A3.03C	26771498:0018:HT
O74909	Q10451	MEU23	PPR5	SPCC613.11C	SPAC1093.01|SPAC12B10.18	SPCC613.11C	SPAC1093.01	26771498:0018:HT
O74909	Q92349	MEU23	MUG79	SPCC613.11C	SPAC6G9.04	SPCC613.11C	SPAC6G9.04	26771498:0018:HT
O74909	Q9US12	MEU23	Q9US12	SPCC613.11C	SPAC607.06C	SPCC613.11C	SPAC607.06C	26771498:0018:HT
O74909	Q9UT76	MEU23	TIF222	SPCC613.11C	SPAC343.14C	SPCC613.11C	SPAC343.14C	26771498:0018:HT
O74910	O74910	RAF1	RAF1	SPCC613.12C	SPCC613.12C	SPCC613.12C	SPCC613.12C	24449894:0114:LC
O74910	Q10426	RAF1	RIK1	SPCC613.12C	SPCC11E10.08	SPCC613.12C	SPCC11E10.08	16040243:0018:LC|22319459:0004:LC|20211136:0004:LC|22319459:0018:LC|20211136:0007:LC|26771498:0018:HT
O74918	P14068	RRP45	XPO1	SPCC757.08	SPAC1805.17|SPAC1B2.01	SPCC757.08	SPAC1805.17	26771498:0018:HT
O74919	O74919	RNC1	RNC1	SPCC757.09C	SPCC757.09C	SPCC757.09C	SPCC757.09C	23695164:0018:HT|26771498:0018:HT
O74919	P49373	RNC1	TFS1	SPCC757.09C	SPAC20H4.03C	SPCC757.09C	SPAC20H4.03C	26771498:0018:HT
O74927	Q10258	MET11	MET9	SPAC343.10	SPAC56F8.10	SPAC343.10	SPAC56F8.10	26771498:0018:HT
O74939	O94281	O74939	O94281	SPCC553.01C|SPCC736.01C	SPBC2G5.02C	SPCC553.01C	SPBC2G5.02C	26771498:0018:HT
O74939	O94711	O74939	GYP2	SPCC553.01C|SPCC736.01C	SPCC1259.11C	SPCC553.01C	SPCC1259.11C	26771498:0018:HT
O74939	P36601	O74939	RHP51	SPCC553.01C|SPCC736.01C	SPAC644.14C	SPCC553.01C	SPAC644.14C	26771498:0018:HT
O74940	O74940	O74940	O74940	SPCC553.02	SPCC553.02	SPCC553.02	SPCC553.02	26771498:0018:HT
O74944	O74944	MUG40	MUG40	SPCC553.07C	SPCC553.07C	SPCC553.07C	SPCC553.07C	26771498:0018:HT
O74955	Q9P7V3	O74955	TSN1	SPCC736.09C	SPAC30.03C	SPCC736.09C	SPAC30.03C	20081200:0018:LC|20081200:0004:LC|16043634:0018:LC
O74958	O74958	MMI1	MMI1	SPCC736.12C	SPCC736.12C	SPCC736.12C	SPCC736.12C	28735863:0114:LC|26673708:0114:LC|PDB_5HFZ:0114:LC|PDB_5H8A:0114:LC
O74958	Q9P7Q4	MMI1	SEC18	SPCC736.12C	SPAC1834.11C	SPCC736.12C	SPAC1834.11C	26771498:0018:HT
O74958	Q9UTR8	MMI1	RED1	SPCC736.12C	SPAC1006.03C	SPCC736.12C	SPAC1006.03C	21317872:0416:LC|21317872:0004:LC|24210919:0004:LC|24210919:0007:LC|21317872:0007:LC
O74960	O74960	PIL1	PIL1	SPCC736.15	SPCC736.15	SPCC736.15	SPCC736.15	26771498:0018:HT|26771498:0090:HT
O74960	P08092	PIL1	RAN1	SPCC736.15	SPBC19C2.05	SPCC736.15	SPBC19C2.05	26771498:0018:HT
O74960	P49373	PIL1	TFS1	SPCC736.15	SPAC20H4.03C	SPCC736.15	SPAC20H4.03C	26771498:0018:HT
O74960	P87127	PIL1	ATP11	SPCC736.15	SPAC3A12.12	SPCC736.15	SPAC3A12.12	26771498:0018:HT
O74960	Q10149	PIL1	Q10149	SPCC736.15	SPAC1D4.02C	SPCC736.15	SPAC1D4.02C	26771498:0018:HT
O74960	Q92349	PIL1	MUG79	SPCC736.15	SPAC6G9.04	SPCC736.15	SPAC6G9.04	26771498:0018:HT
O74960	Q9HFE5	PIL1	APM1	SPCC736.15	SPBP16F5.07	SPCC736.15	SPBP16F5.07	26771498:0018:HT
O74960	Q9P3U2	PIL1	Q9P3U2	SPCC736.15	SPAC328.04	SPCC736.15	SPAC328.04	26771498:0018:HT|26771498:0090:HT
O74960	Q9P775	PIL1	Q9P775	SPCC736.15	SPBC1711.16	SPCC736.15	SPBC1711.16	26771498:0018:HT
O74960	Q9UTB4	PIL1	MSS51	SPCC736.15	SPAC25B8.04C	SPCC736.15	SPAC25B8.04C	26771498:0018:HT
O74965	O74965	O74965	O74965	SPBC4B4.04	SPBC4B4.04	SPBC4B4.04	SPBC4B4.04	24569939:0114:LC
O74965	P78962	O74965	ATF21	SPBC4B4.04	SPBC2F12.09C	SPBC4B4.04	SPBC2F12.09C	26771498:0018:HT
O74970	Q09848	PRP39	USP108	SPBC4B4.09	SPAC23D3.08	SPBC4B4.09	SPAC23D3.08	26771498:0018:HT
O74983	P36607	SPM2	RAD8	SPCC338.05C	SPAC13G6.01C|SPAC5H10.14C	SPCC338.05C	SPAC13G6.01C	26771498:0018:HT
O74983	Q9HGN5	SPM2	Q9HGN5	SPCC338.05C	SPBC36B7.05C	SPCC338.05C	SPBC36B7.05C	26771498:0018:HT
O74991	Q9C107	POF3	MCL1	SPCC338.16	SPAPB1E7.02C	SPCC338.16	SPAPB1E7.02C	16997270:0007:LC|16997270:0018:LC|26255844:0018:LC|16997270:0004:LC
O74991	Q9Y709	POF3	SKP1	SPCC338.16	SPBC409.05	SPCC338.16	SPBC409.05	15147268:0006:LC|16997270:0007:LC|16997270:0018:LC|15147268:0004:LC
O74994	P78920	RNG3	P78920	SPCC613.04C	SPBC2D10.11C	SPCC613.04C	SPBC2D10.11C	26771498:0018:HT
O74994	Q09683	RNG3	RAD32	SPCC613.04C	SPAC13C5.07	SPCC613.04C	SPAC13C5.07	26771498:0018:HT
O74994	Q10186	RNG3	Q10186	SPCC613.04C	SPAC3F10.12C	SPCC613.04C	SPAC3F10.12C	26771498:0018:HT
O74994	Q9HGP0	RNG3	PVG4	SPCC613.04C	SPBC317.01	SPCC613.04C	SPBC317.01	26771498:0018:HT
O74994	Q9UTB6	RNG3	SDS3	SPCC613.04C	SPAC25B8.02	SPCC613.04C	SPAC25B8.02	26771498:0018:HT
O74995	Q9P7I3	TFH47	MDV1	SPCC1682.07	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPCC1682.07	SPAC664.15	26771498:0018:HT
O75001	P29458	MCM7	MCM4	SPBC25D12.03C	SPCC16A11.17|SPCC24B10.01	SPBC25D12.03C	SPCC16A11.17	10770926:0029:LC|12604790:0007:LC
O75001	P30666	MCM7	MCM3	SPBC25D12.03C	SPCC1682.02C	SPBC25D12.03C	SPCC1682.02C	10770926:0401:LC|26771498:0018:HT|9705352:0401:LC
O75001	P40377	MCM7	MCM2	SPBC25D12.03C	SPBC4.04C	SPBC25D12.03C	SPBC4.04C	9366552:0004:LC|10770926:0004:LC|9366552:0401:LC|10770926:0029:LC|10770926:0401:LC|9705352:0401:LC
O75001	P49731	MCM7	MCM6	SPBC25D12.03C	SPBC211.04C	SPBC25D12.03C	SPBC211.04C	12604790:0007:LC|23444842:0401:LC|10770926:0401:LC|9705352:0401:LC
O75001	UPI0001577A51	MCM7	UPI0001577A51	SPBC25D12.03C		SPBC25D12.03C		10770926:0401:LC|9705352:0401:LC
O75002	O75002	MOG1	MOG1	SPCC1840.01C|SPCC790.04C	SPCC1840.01C|SPCC790.04C	SPCC1840.01C	SPCC1840.01C	26771498:0018:HT
O75002	P28748	MOG1	SPI1	SPCC1840.01C|SPCC790.04C	SPBC1289.03C	SPCC1840.01C	SPBC1289.03C	26771498:0018:HT
O75002	Q92349	MOG1	MUG79	SPCC1840.01C|SPCC790.04C	SPAC6G9.04	SPCC1840.01C	SPAC6G9.04	26771498:0018:HT
O75002	Q9P7I3	MOG1	MDV1	SPCC1840.01C|SPCC790.04C	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPCC1840.01C	SPAC664.15	26771498:0018:HT
O75011	Q9HDV6	NAK1	MOR2	SPBC17F3.02	SPBP19A11.04C	SPBC17F3.02	SPBP19A11.04C	16096637:0428:LC|16096637:0018:LC|23394829:0018:LC
O75011	Q9P7I3	NAK1	MDV1	SPBC17F3.02	SPAC25D11.01|SPAC664.15|SPACUNK12.01	SPBC17F3.02	SPAC664.15	26771498:0018:HT
O75011	Q9P7Q8	NAK1	PMO25	SPBC17F3.02	SPAC1834.06C	SPBC17F3.02	SPAC1834.06C	16096637:0018:LC|16096637:0004:LC|23615447:0018:LC|16096637:0096:LC|16096637:0019:LC
O94255	O94255	O94255	O94255	SPBP8B7.05C	SPBP8B7.05C	SPBP8B7.05C	SPBP8B7.05C	26771498:0018:HT
O94255	O94374	O94255	IMP1	SPBP8B7.05C	SPBC1604.08C	SPBP8B7.05C	SPBC1604.08C	26771498:0018:HT
O94255	P49373	O94255	TFS1	SPBP8B7.05C	SPAC20H4.03C	SPBP8B7.05C	SPAC20H4.03C	26771498:0018:HT
O94255	Q9Y7S8	O94255	Q9Y7S8	SPBP8B7.05C	SPCC2H8.05C|SPCC63.01C	SPBP8B7.05C	SPCC2H8.05C	26771498:0018:HT
O94257	O94393	PPM1	NAS2	SPBP8B7.08C	SPAC2H10.02C	SPBP8B7.08C	SPAC2H10.02C	26771498:0018:HT
O94258	O94258	LOS1	LOS1	SPBP8B7.09C	SPBP8B7.09C	SPBP8B7.09C	SPBP8B7.09C	19680239:0114:LC
O94258	O94347	LOS1	O94347	SPBP8B7.09C	SPCC61.03	SPBP8B7.09C	SPCC61.03	26771498:0018:HT
O94258	P28748	LOS1	SPI1	SPBP8B7.09C	SPBC1289.03C	SPBP8B7.09C	SPBC1289.03C	26771498:0018:HT
O94265	Q10360	O94265	RRN10	SPBP8B7.17C	SPAC22E12.08	SPBP8B7.17C	SPAC22E12.08	26771498:0018:HT
O94265	Q9USL6	O94265	Q9USL6	SPBP8B7.17C	SPCC18B5.05C	SPBP8B7.17C	SPCC18B5.05C	26771498:0018:HT
O94266	O94266	O94266	O94266	SPBP8B7.18C	SPBP8B7.18C	SPBP8B7.18C	SPBP8B7.18C	26771498:0018:HT
O94266	P87027	O94266	SPG1	SPBP8B7.18C	SPAC1565.06C	SPBP8B7.18C	SPAC1565.06C	26771498:0018:HT
O94266	Q9HFE5	O94266	APM1	SPBP8B7.18C	SPBP16F5.07	SPBP8B7.18C	SPBP16F5.07	26771498:0018:HT
O94267	O94267	SPT16	SPT16	SPBP8B7.19	SPBP8B7.19	SPBP8B7.19	SPBP8B7.19	18579787:0114:LC
O94267	Q9C0W2	SPT16	Q9C0W2	SPBP8B7.19	PI026|SPBP22H7.05C	SPBP8B7.19	SPBP22H7.05C	26771498:0018:HT
O94272	Q9P3U4	ATG8	DBL4	SPBP8B7.24C	SPAC328.02	SPBP8B7.24C	SPAC328.02	26771498:0018:HT
O94272	Q9URT4	ATG8	AMS2	SPBP8B7.24C	SPCC290.04|SPCC4F11.01	SPBP8B7.24C	SPCC290.04	26771498:0018:HT
O94273	Q9P7F8	CYP4	GET3	SPBP8B7.25	SPAC1142.06	SPBP8B7.25	SPAC1142.06	26771498:0018:HT
O94274	O94274	O94274	O94274	SPBP8B7.26	SPBP8B7.26	SPBP8B7.26	SPBP8B7.26	26771498:0018:HT
O94274	Q92462	O94274	PUB1	SPBP8B7.26	SPAC11G7.02	SPBP8B7.26	SPAC11G7.02	26771498:0018:HT
O94281	O94291	O94281	SNX3	SPBC2G5.02C	SPBC887.06C	SPBC2G5.02C	SPBC887.06C	26771498:0018:HT
O94281	P40232	O94281	CKB1	SPBC2G5.02C	SPAC1851.03	SPBC2G5.02C	SPAC1851.03	26771498:0018:HT
O94281	P49373	O94281	TFS1	SPBC2G5.02C	SPAC20H4.03C	SPBC2G5.02C	SPAC20H4.03C	26771498:0018:HT
O94281	Q10440	O94281	EMI5	SPBC2G5.02C	SPAC12B10.06C	SPBC2G5.02C	SPAC12B10.06C	26771498:0018:HT
O94281	Q9USP9	O94281	Q9USP9	SPBC2G5.02C	SPBC902.04	SPBC2G5.02C	SPBC902.04	26771498:0018:HT
O94285	Q9C0Z9	RPC25	RPC17	SPBC2G5.07C	SPAPB1E7.10	SPBC2G5.07C	SPAPB1E7.10	21714024:0114:LC
O94291	Q9UU91	SNX3	YOP1	SPBC887.06C	SPCC830.08C	SPBC887.06C	SPCC830.08C	26771498:0018:HT
O94293	P79081	O94293	ATS1	SPBC887.08	SPAC1002.07C	SPBC887.08	SPAC1002.07C	26771498:0018:HT
O94294	O94560	SOG2	O94560	SPBC887.09C	SPBC1773.01	SPBC887.09C	SPBC1773.01	26771498:0018:HT
O94309	Q10282	GIT11	GIT5	SPBC215.04	PI017|SPBC32H8.07	SPBC215.04	SPBC32H8.07	16884933:0018:LC|11238401:0004:LC|11238401:0018:LC
O94316	P39964	CWF10	CDC5	SPBC215.12	SPAC644.12	SPBC215.12	SPAC644.12	10409726:0007:LC|10409726:0004:LC|10409726:0019:LC|10409726:0027:LC|24014766:0401:LC
O94318	O94318	VPS20	VPS20	SPBC215.14C	SPBC215.14C	SPBC215.14C	SPBC215.14C	26771498:0018:HT
O94318	O94663	VPS20	DOT2	SPBC215.14C	SPBC651.05C	SPBC215.14C	SPBC651.05C	23695164:0018:HT|26771498:0018:HT
O94318	P49373	VPS20	TFS1	SPBC215.14C	SPAC20H4.03C	SPBC215.14C	SPAC20H4.03C	26771498:0018:HT
O94318	Q09682	VPS20	Q09682	SPBC215.14C	SPAC13C5.01C|SPAC31A2.17C	SPBC215.14C	SPAC13C5.01C	26771498:0018:HT
O94318	Q10149	VPS20	Q10149	SPBC215.14C	SPAC1D4.02C	SPBC215.14C	SPAC1D4.02C	26771498:0018:HT
O94318	Q9P7F7	VPS20	SNF7	SPBC215.14C	SPAC1142.07C	SPBC215.14C	SPAC1142.07C	26771498:0018:HT|26771498:0090:HT
O94321	P33886	MPR1	WIS1	SPBC725.02	SPBC409.07C	SPBC725.02	SPBC409.07C	23695164:0018:HT|26771498:0018:HT
O94321	P87323	MPR1	MCS4	SPBC725.02	SPBC887.10	SPBC725.02	SPBC887.10	23695164:0018:HT|17559414:0415:LC|17559414:0018:LC|10940030:0018:LC|26771498:0018:HT
